Fecha,Título,Descripción,Rating,Fuente,País,Estado USA
2021-06-02,Turned out there wasn’t even,"Turned out there wasn’t even a problem, just a little over-eagerness on my part! Tesla really went above and beyond with their response, sending someone out to double check and reassure. The system is working amazingly well, thank you!",5,Consumeraffairs,,UT
2021-05-17,"I have the ""medium"" size","I have the ""medium"" size solar panel install, with two PowerWalls. Team arrived on time, was cooperative with figuring out exactly where to mount equipment. We tested throwing the breaker at the end, power stays on.",5,Consumeraffairs,,CA
2021-05-17,Outstanding technology and great installation,"Outstanding technology and great installation crew. We have been extremely impressed by the engineering of the roof tiles, and the integration with the Tesla PowerWall. The crew focused on a quality installation and didn't appear to be pressured to cut corners for the sake of a quicker install. We are very happy with the installation.",5,Consumeraffairs,,CA
2021-06-03,Keep up the good work.,Keep up the good work. Thanks again.,5,Consumeraffairs,,CA
2021-05-12,My inverter stopped working three,"My inverter stopped working three months ago under warranty and I was initially told that it would be two weeks for Tesla to order a replacement. I was told the manufacturer had to approve the warranty replacement and it is now going on three months and I am still awaiting a replacement for a new inverter. During this timeframe, I have contacted Tesla and I was informed there are no inverters in stock with the manufacturer. How is Tesla installing new solar systems on homes if they don't have any inverters in stock for their new customers? Tesla is doing nothing more than avoiding their responsibility to cover the warranty. It does not take three months and counting to get an inverter from the factory nor does it take that long to build one.",1,Consumeraffairs,,NV
2021-05-11,"Overall, the customer service was","Overall, the customer service was good. The lead was very knowledgeable and clear, and any questions were answered. However, my outside camera caught a number of the panels being hit against the gutters on my roof. I am concerned there may be damage to them.",4,Consumeraffairs,,NJ
2021-05-11,I went to Tesla Solar,"I went to Tesla Solar for my home solar needs mostly because of its name and did not do much research. We ordered a 16.3 KW unit with 3 battery packs at the cost of almost $56,000.00. The project took almost 9 months from the start to the finish. From 8/1/2020 to 4/15/2021. The whole of Tesla's solar department is in turmoil with lots of internal shuffling. No one seems to stay on the job for more than a few weeks. Every time you call, you talk to a new person and or a new supervisor.",2,Consumeraffairs,,CA
2021-05-10,Tesla installed a 4KWh solar,"Tesla installed a 4KWh solar array and battery at my home. The process took less than a day and the staff worked with me to minimize impact to my home and lawn. After the install I experienced some problems getting Permission to Operate from my utility provider. I called Tesla and a helpful technical support agent walked me through all the necessary steps, including troubleshooting activation at my home. Product is excellent. Great experience overall. Best yet I will no longer be paying any electricity bills!",5,Consumeraffairs,,CA
2021-05-10,I was having a problem,"I was having a problem accessing the Tesla app to monitor my solar and power wall due to an update of the app. I was trying to re-install my password with no luck. I called and spoke with Stacey ** and was given excellent service as she talked me through deleting the old version and adding the new Tesla app, which ended up taking about 2hrs, since I use an iPad to access the app, and don't use the device for any other purpose. My lack of knowledge about the iPad slowed the process to a crawl, but Stacey was very patient and kept advising me on what I should try next. We were finally able to get to a page she could work with, and am once again able to monitor my power wall. Thank you Stacey.",5,Consumeraffairs,,CA
2021-05-09,Tesla Sacramento installation office was,"Tesla Sacramento installation office was great. They arrived early than they had estimated to begin installation, a day early. It took two full days. All the workers were polite, professional and friendly. They offered to paint the wiring poles to match our house color to make them less obvious. No complaints here. I would recommend to anyone.",5,Consumeraffairs,,CA
2021-05-07,Tesla arrived early morning and,Tesla arrived early morning and completed an entire panel and powerwall installation right past noon. Everything was smooth and trouble free. The installation came out looking really nice. Highly recommend!!,5,Consumeraffairs,,FL
2021-05-06,"Your mileage may vary, but","Your mileage may vary, but from what I have personally experienced and read others reviews, they are accurate. The customer service started out great with the sales team, but once the project team got involved it was nothing but miscommunication after miscommunication. I literally had to follow up each day and call them each day for a month after no movement after I signed the contract.",2,Consumeraffairs,,CA
2021-05-06,From Signup to install was,"From Signup to install was 10 days. The best automation for the process, no upsell, no conversations with anyone. I picked the system I want and that is exactly what I got and no changes in the price quoted when I signed up. Crew that came to do the install was amazing. They came ahead of time and was methodical, careful and efficient. They cleaned up the site after they finished. Explained what I needed to know for the next steps. Very Friendly crew, I was outside watching them work from time to time and they explained what they were doing also. Tesla is changing the industry for folks who want to harness the power of the sun.",5,Consumeraffairs,,TX
2021-05-06,Installation was flawless on the,"Installation was flawless on the first attempt (I actually napped through the whole thing). Tesla's internal communications are very slow, however, and you are not assigned a single point person to deal with throughout the project. Every time something comes up you have to call cust. support and explain the whole thing repeatedly.",4,Consumeraffairs,,NY
2021-05-04,While we're enthusiastic about our,While we're enthusiastic about our Tesla Solar Power and Power Wall potential capabilities; it has been a disappointment that after more than 7 Days since the start of the project our Power wall Unit is still in the driveway and there's no electric connectivity overall. A small part was missing and put on order. There's been no information about its status from either Titan Company Installers or the Tesla Project Engineer. After our second attempt to contact Tesla with a 1 hour wait time we were able to to speak to a Tier 3 Customer Service rep who was courteous and verified that the status of the part is unknown and put us on hold after we asked to speak to a Tier 2 i.e. project engineer. Ultimately the call was disconnected on their end. ,1,Consumeraffairs,,CA
2021-05-02,Tesla’s technicians were extremely professional,"Tesla’s technicians were extremely professional and did great quality work. They were prompt, respectful and thoroughly explained the process throughout the entire time. I was very pleased with the overall experience.",5,Consumeraffairs,,NY
2021-05-02,I had solar panels installed,"I had solar panels installed in 2016 and believed everything was done correctly. September 2020 my gutter fell off and when it was attempted to be replaced it was discovered that my roof was rotting and now has black mold on the roof, attic and inside my house. I have been given the run around since October when Tesla came to inspect. I have pictures of the damage from the technician that came to my house to inspect. I can not get anyone on the phone beyond customer service. My family is now living with black mold and Tesla seems to not care. FOR ANYONE WHO READS THIS POST DO NOT GET TESLA ENERGY. I am now seeking legal options.",1,Consumeraffairs,,NJ
2021-05-01,She walked me through the,She walked me through the entire process to back up the Power Wall Gateway with WiFi as well as a cellular connection. We were on the phone for at least an hour. I am a confirmed luddite. She was very patient and courteous.,5,Consumeraffairs,,CA
2021-04-30,The team showed up bright,"The team showed up bright and early. Finished the job quicker than I expected. Very clean crew, efficient and professional. Conduit was painted to match home with paint we provided. The crew that was here Communicated very well through the installation, kept us in the know the entire time.",5,Consumeraffairs,,CA
2021-04-29,The Tesla team that installed,The Tesla team that installed our solar panels and powerwalls were extremely professional and quick! They were also very knowledgeable and shared tips on how we could best use the system once it's up and running.,5,Consumeraffairs,,CO
2021-04-28,The Tesla Energy installation team,"The Tesla Energy installation team that completed my 36 panel install was amazing. These guys really took pride in their work, and it showed. The team of Joe, William (Willy?), Angel, Tim, Ivan, and another tall gentleman from Melbourne, had great customer service, knowledge of the install, and were just a fun group to be with. For some reason, Tesla told them my install would be done in 1 day, so they were a bit stressed at first. I had been informed it was a 2 day install, and they took a full 2 days to complete the job. But the job was completed on time and accurately. Great work team!",5,Consumeraffairs,,FL
2021-04-27,All automated and virtual engagements,"All automated and virtual engagements to have solar panels and power walls installed worked well. Installation crew and attention to detail during installation was more than impressive; however, there were cosmetic pieces missing and the installation team has not returned to complete the job now seven weeks later.",3,Consumeraffairs,,FL
2021-04-26,"No customer service whatsoever, they","No customer service whatsoever, they get stuck for months at any point of the process. Overall really slow process, they did not installed my solar panels correctly and I've contacted them several times through email and the app and still they won't send someone to fix it, the solar panels are not producing producing energy, Tesla is the cheapest out there but not the best option. I regret going with them just to save some money. Now it's just headache after headache. They really dont care about the consumer since everything is installed and payment arrangements have been made. They take their sweet time with any issue.",1,Consumeraffairs,,CA
2023-02-04,Excellent service,"Excellent serviceWe have owned our model 3 for just over two years and have experienced nothing less than excellent service from every department with whom we have had contact. The car had a couple of minor issues/recalls and on each occasion we were supplied with an equivalent model for the duration with complementary charging, I can’t see any other manufacturers offering free fuel!Superchargers work extremely well, unlike many other charge networks. This car has proved exceptional value over the 30,000 miles we have done so far, saving around £4k in diesel costs compared to our previous car. We have only recently needed to replace the rear tyres, anyone saying they’re heavy on tyres needs to learn to drive efficiently. We have never experienced range anxiety unlike drivers of other EV’s report and the 8 or so minutes to top up your charge is no hardship.",5,Trustpilot,GB,
2023-01-13,Tesla is not customer minded,"Tesla is not customer minded. They removed ultra sonic parking sensors without any alternative solution. We are shocked by this since this is different from what we have ordered. They refused to add sensors back and even mocked that I don't understand the ""Tesla vision"" which doesn't exist as of now. No retro fit, not way to fix you until they decided to do so.. On top of that, they cut 15K price right after my purchase. Again. No sorry. Deal with it mindset.",1,Trustpilot,US,
2023-01-23,Their electric vehicles,"Their electric vehicles, led by the Model S, Model X, and Model 3, are not only environmentally friendly but also have impressive performance and technology features. The build quality is top-notch and the design is sleek and modern. The company's commitment to sustainability and renewable energy is also commendable. Overall, Tesla is a company that stands out in the industry for its forward-thinking approach and cutting-edge technology. I highly recommend their products to anyone in the market for a new car or looking to make a positive impact on the environment.",5,Trustpilot,NG,
2023-01-25,"Bad, bad ownerservice..!","Had a crash with my car and the Tesla bodyshop did not have time until a month later. So I asked customerservice if I could bring it to another bodyshop, and they said yes.Now my car has been in the bodyshop for 1,5 month and they still dont know when they get part for my car.Uncertified bodyshop cant get part, only certificed. And there is only 1 certified in the city I live ind. Its nearly impossible to fix your car if its broken.Its not good for your current owners. Step up the service otherwise Tesla force the owners to find alternative cars.That Said I love my Model Y LR, just not the customerservice..!",1,Trustpilot,DK,
2023-01-26,Model 3 was delivered in Dec 2022,"Model 3 was delivered in Dec 2022, apart from a driver door window rattle it's well built. However, I was a bit miffed to find that hardware such as radar and ultrasonic sensors (how much can they save!) from the bumpers have been physically removed to reduce manufacturing costs in advance of a 'future' software update that relies on just the cameras to provide the same functionality, AKA Tesla Vision.In the mean time this so called smart car will let drivers reverse into something without so much as a beep to warn you. Even the enhanced auto pilot is a bit of a let down and waste of money, it doesn't slow down for bends and is not much better than my previous Volvo lane assist feature.",1,Trustpilot,GB,
2022-12-31,I don't understand how tesla can have a…,"I don't understand how tesla can have a low score. I love my Model Y. $15 to charge at a super charger and less than $3 to charge at home... the features are top notch. The vehicle is safe, comfortable and fun to drive.",5,Trustpilot,US,
2023-01-25,The worst customer service,The worst customer service. Car gets towed been 24 hours with zero responses. I've sent multiple texts as there is no one to speak to when calling and I keep getting referred to the app.,1,Trustpilot,US,
2022-12-23,Tesla don't care - they have your money in the bank,"I ordered my Model Y on 11 September 2022, collected it 23 December 2022. No parking sensors and no warning they would be removed - Tesla have confirmed this. As I bought it through a company no protection under Consumer Rights Act. No response from ContactUk. The Tesla stores are still not warning new customers that they don't have ultrasonic parking sensors!!! Tesla dropped the price by £5000 a week after I took the car. We Buy Any Car have valued my 3 week old car which cost £60,000 at £ 38,200, Also brakes terrible and paint defect on door. The CEO Timothy Findlay Tesla UK and Elon Musk do not answer emails but they both claim to.They closed their Press Office and their shares are down 60% in the last year. Go figure.",1,Trustpilot,GB,
2022-11-19,Dear Mr Musk my wife and I have…,Dear Mr Musk my wife and I have supported Tesla for a long time . We have four tesla power walls and just bought our first Tesla Y Model. It infuriates us to know that we just bought our tesla in November and you decide to give a big discount and as well as free super charging to customers . I feel you should at least reconsider ReimbursingCustomers like my wife and I or at least offer something to compensate the loss we will be facing in the event we trade in our Y model in at a later date . We don’t even get a tax credit to help us in this tuff time we are all facing . I look forward to hearing from you and your response.Sent from my iPad,1,Trustpilot,US,
2023-01-27,Just to balance things out a bit,"Just to balance things out a bit, I  just had my first mobile ranger visit, Mark you're the man, went above and beyond, thanks again.",5,Trustpilot,GB,
2023-01-15,Waited over 9 months for my car,"Waited over 9 months for my car. Collected 24th December. They screwed me on my px, also a Tesla. Then they drop the price by 8000. Totally taking the p  s. Up until this point I could have never seen me having anything but a Tesla. Now however my new car is now worthless. What a dispicable company. Won't buy another. But I'm stuck with the one I now have. They couldn't care less about customer loyalty. They have shown there true colours. They have been found out. Hope no one buys Tesla in the future.",1,Trustpilot,GB,
2023-01-18,Tesla X since 2017. Disappointed!,"Had Tesla X since 2017. Generally, very bad service in Norway (it was good the first year!). Some parts of the car are really with bad quality which is very strange for such an expensive car! Frequent problems with the car that needed services. Expensive parts and expensive labour hours. Service seems like to charge more and make a very unsecure and untrustful feeling to customers! Waisting time and money to take the car frequently to the service.  Unprofessional service centre where also don't know how to behave with customers.. Does not feel like a luxury and reliable car, but some of its performances are very good.Looking for a chance to change it.(Had another car before this for a long time, which felt much more comfortable in mind and reliable with half price and very seldom problems!)",1,Trustpilot,NO,
2023-01-12,Seriously the worst,"Elon is seriously the worst. I bought my Tesla, immediately they changed prices by like a 1/5th downwards. Thank you Tesla for charging me one price, and then immediately destroying the value, so I now have a higher loan on the car than it's value, even though I put down a significant amount.The internet connection isn't working in my car, and Tesla service is doing *nothing*. 0/10 would recommend.",1,Trustpilot,DK,
2023-01-10,11th January 2023,11th January 2023They take your booking 3 to 6 months in advance and then behave as if they're doing you a favor! They do not check if your home is suitable for a changing station prior to selling you a car. They have 0 customer service and 0 after sales service. Government of Dubai should ask these con artists to return the deposit money.,1,Trustpilot,AE,
2023-01-12,Same for us we bought Tesla on 29th…,"Same for us we bought Tesla on 29th December and i called on 13th Januaray after getting know price has dropped, they told me you had only 14 days ( including weekends) which was yesterday for getting the 3000 euros back, This is redicoulus, we were not aware of protesters in China, but for sure Netherlands was, and did not inform their customers isseu rised. I feel cheatend, the car price dropped only becasue of the high demand and I am a client who hleped them to reduce the price. And of course there is no one to seapk about it, only customer service who tells only sorry.",1,Trustpilot,NL,
2023-01-12,Don't think about TESLA,"Don't think about TESLA. Best liars ever. Worst service. They bombarded me with new exceptional offers. 12h later... I lost 9k. It's a lie... In addition, AUDI and Mercedes do far better than this sh$$y company. I don't believe anymore in any-word from this company.",1,Trustpilot,CH,
2023-01-08,Worst Service experience!,"Worst Service experience!For 2 months I have had 5 scheduled visits From Tesla to fix my trunk, which cannot lock. 1 time they actually came, But they brought the wrong parts. No fix.Now they are awaiting spare parts, and will reach out when they have them.The car is making annoying noise each time I start, and cannot be locked.I have had my Tesla for 8 years. Happy owner. But if they cannot repair the smallest thing within reason. I Can look forward to a terrible owner experience going forward. And I cannot sell a car which cannot be locked😢 OMG…",1,Trustpilot,DK,
2023-01-09,Absolutely poor customer service,"Absolutely poor customer service, 2nd time returning my car and give me an old model 3 loaner with weak battery, never washed exterior, will not contact to app.  No updates when my car is working correctly.  The most $$ car I ever bought for this ""service"".  I miss my Audi and Infiniti.",1,Trustpilot,US,
2023-01-31,Happy to take your money,Happy to take your money. Good luck with any help after purchase,1,Trustpilot,GB,
2023-01-03,Awful experience,"Awful experience. Turned up for 10am for them to sort the scratches out on my NEW model Y which were all over the car on collection. Had to wait around for a loan car. The car was filthy so they had to give me another car which was only 20% charged, so had to wait for that to be charged. Nothing was ready for 10am which was when my appointment was. Nothing but issues with this company and now regret getting a Tesla purely on the customer service! One of the guys just looked at me when I complained, didn’t seem to give a sh**",1,Trustpilot,GB,
2022-12-28,To say Tesla has bad customer service…,"To say Tesla has bad customer service is overstatement. Tesla has no customer service. They simply don’t give a s…t about customer. The listed customer service number is absolutely useless, no one will ever pick up, no one will ever reply to your email. Welcome to Tesla reality",1,Trustpilot,US,
2022-12-29,shamefull conduct,"When I ordered my tesla 3 in SEPTEMBER I was told that in February they'd let me know delivery windows. In November they sent an email saying it'd be here 19-31 December, but I hadn't looked at emails for months as February was my contact time. 2 weeks before end of year when everyone's on holiday or there's public holidays they expect me to have everything ready. Didn't  happen. Now they've cancelled my order completely. No help , nothing Out of 100 I'd be generous to give a 3. Disgracefully to blame customer pressure and change everything without consent or permission, I didn't agree to any of it. I still want my car and no idea. Shamefully conduct.M",1,Trustpilot,AU,
2023-01-13,Terrible customer service,"Terrible customer service, Tesla just does not care how the treat their existing customers.Would never buy or recommend a Tesla to anyone!!Not worthy of 1 star!!",1,Trustpilot,GB,
2022-12-24,Worst car experience ever,Tesla can improve with better customer service. If you have a ? Or problem there was a 300 minute wait or leave your number and no one calls back. If you send a text they misconstrue your verbiage they are the most uncaring non empathetic people on the planet. There is no compromise when picking up your car. If you cant make it in the 3 days they choose for you to pick a time you are sol. Once you pick the time God forbid you are sick in a hospital or anything else goes wrong they are difficult to deal with and cancel your order. The worst car buying experience ever.,1,Trustpilot,US,
2023-01-27,Since before I took delivery of my car…,"Since before I took delivery of my car Tesla have been pretty rubbish in their customer service. Starting with me being unable to purchase a wall charger online and having to drive to their Leeds store to pick one up. Then only having 100 miles charge on the car which meant I had to charge it immediately and incur cost. Then the slow implementation of my free charging which meant several charges before that. finally and worst experience of all has been after i received a puncture on Sunday 22nd January. I was 40 miles from home, they could not tow me to a garage that fit a new tyre on the day. Therefore i needed to get home and then get my car to a tyre fitter the next day. Tesla would only provide one tow. This meant that although I was not at fault i would be liable to get my car to a preferred provider which would have been very expensive. Luckily the AA saved me by getting me home that night with my car. This meant that Tesla (supposedly) could still provide a tow for me to my loal tyre fitter. This was booked for Thursday 26th. they did not show. i had several conversations with Tesla handlers chasing the towing firm. To no avail. Had to cancel in the end and rebook for today Friday 27th at 8am. They have still not turned up! Ridiculously bad customer service from a huge organisation. I really wish i could send the car back as they are clearly in breach of contract. If i could give zero stars I honestly would!",1,Trustpilot,GB,
2022-05-31,Charlatans,"Charlatans. Pure and simple. These guys have no idea what they’re doing, make stuff up, and then screw you over. They attempted to con me out of £4k for new alloys claiming they were damaged when it was actually the foam inside the tires that had come away and thrown the car off balance. They added 150-200g let tire saying it was balancing before this. This is just one of the many issues I have had with them. They lie and break promises and they don’t care. You can’t contact them directly as they only work through text messages which they can then ignore as they see fit. Of course that helps when you mount a legal challenge as I have as everything is clearly documented, in writing, which effectively constitutes a contract.I can’t wait to get rid of this car and never have to deal with Tesla ever again. Their customer service is shocking.",1,Trustpilot,GB,
2022-12-18,"No pressure, no ADM.","No pressure, honest. No ADM. Knowledgeable about the product. The folks at the Bend Oregon Tesla outlet were in a word, FANTASTIC! With the additional dealer markups at other dealers, buying a TESLA was like a breath of fresh air. The Model Y is also just an awesome car. We made no compromises in selecting this fabulous EV.",5,Trustpilot,US,
2022-12-13,A miserable experience,"Collecting a new car should be a pleasure. The Staines delivery hub is awful. Long queues, too few trained staff, queues moving so, so, slowly, toilets broken, coffee machine without coffee, no real support and no guarantee that your highly expensive new vehicle will have enough charge to get you home. Such a miserable place. Not the staff’s fault, just penny pinching.",1,Trustpilot,GB,
2022-12-15,Tesla customer care is worst and I have…,Tesla customer care is worst and I have been driving car for 38 years. I have had issues with getting service booked have to use an app. So if internet is bad I don’t have the option of ringing and speaking to anyone with a brain or problem solving ability eg can I have a courtesy car or can a driver pick it up from my home. In cold weather the charger doesn’t come off the latch 🫥. So as a medic I don’t have time to fiddle around with wire’s especially when I need to rush to get to the clinic.,1,Trustpilot,GB,
2022-12-16,I went to pick up my Tesla at the New Tesla,I went to pick up my Tesla at the New Jersey location only to find out my car was driven by an employee. On my agreement my car was suppose to have 28 miles but when I arrive at the location and was examining my car it turns out it had 107 miles. Tesla employee told me this was because they tried to get it there in time for me. I did not ask them to drive my car. I would have been fine waiting for my car to be delivered at a later date. Now I am scared that any car I get from Tesla will be driven in order for them to reach Fourth quarter sales.,1,Trustpilot,US,
2022-12-16,I am waiting to collect my Tesla,"I am waiting to collect my Tesla. What a complete shambles. No customer service infrastructure. I was told the only time I could collect my car was at 4.30pm on Xmas Eve!!! There were no other options, and if it I do not collect the car could be allocated to someone else.",1,Trustpilot,GB,
2023-01-08,The worst contact centre ever in uk,The worst contact centre ever in uk.  Treat customers like rubbish.  No effort or clear explanation.   The Ryanair of car sales and aftercare.  Shame on Tesla!,1,Trustpilot,GB,
2022-12-06,Horrible customer service!!,"Horrible customer service!!! I’m in process of picking up a delivery of a model y, the customer service has been horrendous. Customer service feels superior and entitled, and they are not interested in helping their customers. I got yelled at and shut down many times over the phone and at the store. I am on the verge of not wanting this car anymore after anxiously waiting for a year. There is a good reason why their stock is going down. They deserve it!!!",1,Trustpilot,US,
2022-12-08,The worst service,"The worst serviceSubmitted an order beginning of September, after a week chased them as haven't heard anything back, was told that no finance application was submitted, re done it and sent both references to be told after another week they don't know what's going on, after a month was told it has been solved and Lex should take over re the finance, again after 2 weeks nothing, I then contacted Tesla to cancel my order and the only thing I was told that my £200 deposit is non-refundable and they will cancel my order.",1,Trustpilot,GB,
2022-12-12,Wish i could give 0 Starts,"Charging port will not release. Backup cable has broken. Customer service phone numbers non existent. This is a joke of a company who make MASSIVE PROFITS, yet they cant be bothered to put customer service in place. Good car when it works but your lost when it doesn't.",1,Trustpilot,GB,
2022-03-16,Send the Tesla for recall and got the…,Send the Tesla for recall and got the car with the monitor having air bubbles which few weeks later ended with the monitor leaking the liquid. Tesla reject the fact this happen due to their bad service. I'm sending the car for service again and Tesla want to charge fees for fixing the problem they caused.,1,Trustpilot,US,
2022-11-23,I'm 59 and pretty good with technology,"I'm 59 and pretty good with technology. The Tesla experience, from my experience, is meant to be 100 digital. No humans in the mix. That would be fine if the technology's functionality was sufficient. But it's far far from adequate. So there is a huge technology functionality gap that is not addressed. The result is an extremely painful experience in aquiring a Tesla, especially if you are paying cash.",1,Trustpilot,US,
2022-12-23,In my opinion They don’t give a s**t,"I came in on Wednesday. They said it would be done Thursday morning. Then, I receive a message Thursday morning that the service would be done Friday morning. No big deal. I then get a message Friday afternoon that my car wouldn’t be completed till Monday. I needed the car for a trip. I tried calling and was on hold for over an hour and then I was accidentally hung up on. I then call back and get to a competent person. I just ask for the car back. They didn’t complete what I needed. I had already spent 60 on Ubers over the past two days. They also forgot to give me back my wall charger. Great, as I needed to charge my car. The service is horrible. I had much better service with my Honda. The product is great, but the service is horrible. This happened at the Eatonville service center",1,Trustpilot,US,
2022-11-20,Tesla’s customer service is the WORST I…,"Tesla’s customer service is the WORST I have ever experienced from any car company in my life. They cancel appointments, don’t fix things when there is an appointment scheduled, and provide nothing but excuses. I cannot wait for other car companies to catch up to Tesla’s range and charging so I can move to another manufacturer that actually understands customer service and knows how to run a business!",1,Trustpilot,US,
2022-12-15,Very mean company employees my vehicle…,Very mean company employees my vehicle which is a not a tesla which was running out of battery life and there were many charging stations free - but Tesla being mean would not let us use !! Very bad people at Tesla Gatwick .,1,Trustpilot,GB,
2022-09-07,Accident 9/28,Accident 9/28. Approaching 90 days mark and still my car is in the collision shop. No updates from Tesla. The adjuster(Seth G.) doesn’t want to his job neither and he is rude. He went on vacation and never approved my estimate for the collision shop.,1,Trustpilot,US,
2022-12-19,I’ve been trying to call to get help…,I’ve been trying to call to get help and all voicemails are full. Nobody answers the calls at their location.I get to take several hours out of my day to drive to their store to try to get assistance.,2,Trustpilot,US,
2022-12-08,Shocking absence of customer service,"Shocking absence of customer service. Hours long wait in phone, staff in garage not trained to help, no customer service phone line. Just pushed round from one department to another but nobody takes any responsibility to help.",1,Trustpilot,GB,
2022-11-08,My new model 3 was just delivered,"My new model 3 was just delivered,  it was dirty inside and the site makes noise when it is adjusted. Tried to contact Tesla many times but couldn't reach anyone  left several messages, but nobody called me back. I just found there is no parking assistance available in the new car. Tesla removed that features as well as other features in the 2021car. It is terrible!!!",1,Trustpilot,US,
2023-01-13,Terrible experience with ordering and…,Terrible experience with ordering and customer service. Elon Musk stop twitting and take care of your mess!!,1,Trustpilot,US,
2022-12-01,"Do not trust, they could not care less","the delivery of the car below was scheduled on the 1st of December, I went to the site (which was not at the post code given, and I struggled to find it, but that a smaller issue) . I was send there by mistake it turns out, despite being scheduled.I had to travel from south London, left at 3:30, will not be home before 19:00. Loosing time i will never get back.I’m extremely disappointed by the fact that nobody thought to call the client to inform there was no car to pick up.I think we can all agree this was terrible customer service.  Honestly I do not even know if I can trust Tesla at the next appointment given what happened. Reply from Tesla has been, absolutely nothing.order reference is RN117188398.",1,Trustpilot,GB,
2022-11-21,Terrible customer service,I have been trying to arrange collections from Tesla Westfield (London) Branch. They do not reply to texts or emails and first they cancelled my collection allotter and now they are cancelling my order! There are may e-cars available now with far better customer service than Tesla.,1,Trustpilot,DM,
2022-11-01,I have a 2020 Tesla Model S…,I have a 2020 Tesla Model S performance. It is the worst car I have ever owned. The quality of the build is unbelievably bad. It is literally falling apart. The door panels are all loose and falling off. The steering is loose and noisy. It has been in for repair but it came loose again within days of being repaired. It locks me out. Customer service is basically  non existant. I cannot wait to get. rid iff.,1,Trustpilot,US,
2022-11-04,This piece of garbage car has cost me more…,"This piece of garbage car has cost me more money in the first two months of ownership than I ever imagined it would, and it’s well beyond anything that is reasonable or expected for such an expensive car, or for any car.The tires went bad. The door panel was misaligned. The rear panel practically came off and when it came time to have service, I couldn’t get in except a month from now. Who does service a month from now? Bad juju don’t buy it.",1,Trustpilot,US,
2022-11-10,Worst customer service in the industry,Worst customer service in the industry. Phone number loops so you never get a live agent. Chat agents avoid answering any question with a straight forward answer. They will not work with your schedule and will keep changing the delivery date on you AND expect you to be readily available at their beck and call.,1,Trustpilot,US,
2022-11-22,The Tesla UK trade-in process is an…,"The Tesla UK trade-in process is an utter and total shambles . Wait an hour on hold and get some person who gives different information to the previous folk I’ve spoken to. The whole online digital process of trading in an existing Tesla to a new one is 100% awful. Left hand not talking to right hand. Rude staff. Intransigent pick up dates. Asking for paperwork bit by bit. Weeks of silence. The digital account process is seriously flawed . Don’t buy a Tesla, get a Kia or a Hyundai. Seriously. DO NOT BUY a Tesla, the customer service is appalling and the they basically don’t care. This kind of culture comes from the very top.",1,Trustpilot,GB,
2022-10-25,The car is awesome but the CUSTOMER…,"The car is awesome but the CUSTOMER SERVICE this go around with our second Tesla has been horrible!!!!!! Telephone wait times are over an hour and god forbid you aren’t “timely” like in scheduling our (out of state) pickup date. My husband and I are both healthcare workers, very busy in the hospital, and therefore missed our date by one day. We’ve been waiting for our model X for over a year now. Very disappointed all around in Tesla.",1,Trustpilot,US,
2022-11-02,I was in a car accident on Friday it is…,I was in a car accident on Friday it is now Thursday I have not gotten one call from a claim adjuster I spoke with Candy 3 days in a row after holding for over one hour each day. I asked for manager name she said she could not give to me I guess its a secret I asked for my adjusters email that was also a secret as of today no call back re my claim. I need a rental car need a reservation number no luck with help on that its a scary experience not to get help or no response regarding a serious life matter. tesla insurance is the worst,1,Trustpilot,US,
2022-12-13,0 if I was honest,0 if I was honest Rude little oik on the phone about as much use as a chocolate hammer ! 44 mins on phone when I questioned her she cut me off.Be glad to get rid of this bag of sh&t,1,Trustpilot,GB,
2022-10-13,Do not use Jax FL Service Center,"Do not use this Service Center in Jacksonville. They do not have the manpower to service cars. It takes months to book an appointment, then they provide a reasonable turn around time, followed by a notice that they can't meet that time, then when you call for an update three days after your original projected completion date, they tell you they haven't even started. DO NOT USE THIS SERVICE CENTER!",1,Trustpilot,US,
2022-12-14,Non Existent Customer Service,Terrible customer service. I emailed them 12 days ago in regards to an online purchase (there is no # to call). Still no reply. I’ve never seen customer service this incompetent.,1,Trustpilot,CA,
